,promo_id,promo_cat,promo_discount,start_date,end_date,promo_prods,promo_stores,BX
300,300,2,0.1,139,140,63,38,0
300,300,1,0.25,139,140,316,9,0
300,300,1,0.25,139,140,271,93,0
300,300,2,0.1,139,140,479,20,0
300,300,2,0.1,139,140,294,60,0
300,300,4,0.5,139,140,121,39,0
300,300,2,0.1,139,140,495,3,0
300,300,1,0.25,139,140,117,89,0
300,300,2,0.1,139,140,385,59,0
300,300,2,0.1,139,140,203,85,0
300,300,2,0.1,139,140,602,49,0
300,300,0,0.5,139,140,437,77,0
300,300,2,0.1,139,140,678,42,0
300,300,1,0.25,139,140,582,79,0
300,300,1,0.25,139,140,25,70,0
300,300,2,0.1,139,140,621,54,0
300,300,4,0.13,139,140,178,45,0
301,301,1,0.25,51,52,307,96,0
301,301,2,0.1,51,52,264,94,0
301,301,0,0.5,51,52,650,3,0
301,301,1,0.25,51,52,21,26,0
301,301,0,0.5,51,52,313,7,0
301,301,0,0.5,51,52,207,75,0
301,301,2,0.1,51,52,282,32,0
301,301,2,0.1,51,52,468,88,0
301,301,0,0.5,51,52,400,24,0
301,301,1,0.25,51,52,415,2,0
301,301,3,0.25,51,52,377,31,3
301,301,1,0.25,51,52,606,64,0
301,301,2,0.1,51,52,605,29,0
301,301,1,0.25,51,52,52,1,0
301,301,1,0.25,51,52,568,80,0
301,301,2,0.1,51,52,147,25,0
301,301,2,0.1,51,52,631,4,0
301,301,2,0.1,51,52,51,99,0
301,301,0,0.5,51,52,186,91,0
301,301,1,0.25,51,52,466,34,0
302,302,2,0.1,19,20,183,44,0
302,302,1,0.25,19,20,281,46,0
303,303,2,0.1,15,16,377,5,0
303,303,2,0.1,15,16,170,76,0
303,303,1,0.25,15,16,286,46,0
304,304,1,0.25,151,152,234,43,0
304,304,4,0.1,151,152,579,22,0
304,304,1,0.25,151,152,134,55,0
304,304,2,0.1,151,152,435,64,0
304,304,1,0.25,151,152,411,9,0
304,304,1,0.25,151,152,37,8,0
304,304,2,0.1,151,152,57,19,0
304,304,4,0.23,151,152,345,30,0
304,304,3,0.33,151,152,581,79,2
304,304,0,0.5,151,152,3,82,0
304,304,0,0.5,151,152,248,25,0
304,304,2,0.1,151,152,524,47,0
304,304,3,0.25,151,152,602,50,3
304,304,2,0.1,151,152,550,87,0
304,304,2,0.1,151,152,55,68,0
304,304,4,0.34,151,152,176,84,0
305,305,1,0.25,48,49,333,39,0
305,305,3,0.33,48,49,675,7,2
305,305,2,0.1,48,49,110,28,0
305,305,1,0.25,48,49,116,47,0
305,305,4,0.08,48,49,349,87,0
305,305,2,0.1,48,49,51,40,0
305,305,2,0.1,48,49,60,70,0
305,305,2,0.1,48,49,598,1,0
305,305,1,0.25,48,49,469,86,0
305,305,2,0.1,48,49,248,72,0
305,305,3,0.25,48,49,644,5,3
305,305,3,0.33,48,49,79,41,2
305,305,1,0.25,48,49,626,60,0
305,305,2,0.1,48,49,9,19,0
305,305,1,0.25,48,49,23,17,0
305,305,1,0.25,48,49,26,0,0
305,305,1,0.25,48,49,300,76,0
305,305,2,0.1,48,49,170,61,0
305,305,2,0.1,48,49,103,25,0
305,305,4,0.03,48,49,84,14,0
305,305,4,0.08,48,49,534,12,0
305,305,2,0.1,48,49,522,68,0
306,306,1,0.25,61,62,132,45,0
306,306,0,0.5,61,62,23,57,0
306,306,4,0.15,61,62,32,37,0
306,306,1,0.25,61,62,159,74,0
306,306,2,0.1,61,62,636,11,0
306,306,2,0.1,61,62,448,30,0
306,306,2,0.1,61,62,385,78,0
306,306,2,0.1,61,62,148,59,0
306,306,4,0.29,61,62,219,3,0
306,306,1,0.25,61,62,203,31,0
307,307,2,0.1,32,33,698,17,0
307,307,2,0.1,32,33,176,58,0
307,307,1,0.25,32,33,144,34,0
307,307,1,0.25,32,33,181,37,0
307,307,2,0.1,32,33,454,64,0
307,307,0,0.5,32,33,114,39,0
307,307,2,0.1,32,33,71,48,0
307,307,2,0.1,32,33,157,65,0
307,307,2,0.1,32,33,239,14,0
307,307,2,0.1,32,33,412,49,0
307,307,1,0.25,32,33,612,16,0
307,307,2,0.1,32,33,523,71,0
307,307,0,0.5,32,33,437,40,0
307,307,3,0.5,32,33,440,63,1
307,307,3,0.33,32,33,135,41,2
307,307,2,0.1,32,33,422,69,0
307,307,0,0.5,32,33,526,67,0
307,307,2,0.1,32,33,566,2,0
307,307,1,0.25,32,33,439,23,0
307,307,2,0.1,32,33,575,26,0
308,308,1,0.25,96,97,427,36,0
308,308,2,0.1,96,97,4,11,0
308,308,4,0.11,96,97,604,28,0
308,308,4,0.13,96,97,178,59,0
308,308,2,0.1,96,97,595,24,0
308,308,4,0.23,96,97,345,18,0
309,309,2,0.1,98,99,422,86,0
309,309,2,0.1,98,99,249,77,0
309,309,1,0.25,98,99,443,79,0
309,309,2,0.1,98,99,307,17,0
309,309,2,0.1,98,99,151,93,0
309,309,2,0.1,98,99,287,76,0
310,310,1,0.25,80,81,385,9,0
310,310,2,0.1,80,81,653,18,0
310,310,0,0.5,80,81,324,40,0
310,310,0,0.5,80,81,549,96,0
310,310,1,0.25,80,81,497,66,0
310,310,2,0.1,80,81,686,79,0
310,310,2,0.1,80,81,444,60,0
310,310,2,0.1,80,81,412,10,0
310,310,0,0.5,80,81,228,1,0
310,310,2,0.1,80,81,69,43,0
310,310,3,0.33,80,81,132,7,2
310,310,2,0.1,80,81,623,21,0
310,310,2,0.1,80,81,257,74,0
310,310,4,0.13,80,81,647,37,0
310,310,1,0.25,80,81,139,53,0
310,310,0,0.5,80,81,44,98,0
310,310,4,0.29,80,81,219,44,0
310,310,2,0.1,80,81,357,73,0
310,310,2,0.1,80,81,642,87,0
310,310,2,0.1,80,81,225,78,0
310,310,2,0.1,80,81,446,11,0
310,310,2,0.1,80,81,511,45,0
310,310,2,0.1,80,81,248,50,0
310,310,2,0.1,80,81,154,95,0
310,310,2,0.1,80,81,238,16,0
310,310,2,0.1,80,81,452,65,0
310,310,2,0.1,80,81,638,29,0
311,311,4,0.06,119,120,149,53,0
311,311,1,0.25,119,120,600,25,0
311,311,1,0.25,119,120,5,69,0
311,311,2,0.1,119,120,665,63,0
311,311,1,0.25,119,120,585,87,0
311,311,2,0.1,119,120,526,29,0
311,311,3,0.25,119,120,296,13,3
311,311,1,0.25,119,120,332,91,0
312,312,2,0.1,126,127,625,39,0
312,312,0,0.5,126,127,126,67,0
312,312,3,0.25,126,127,217,21,3
312,312,3,0.25,126,127,254,20,3
312,312,3,0.25,126,127,408,62,3
312,312,1,0.25,126,127,627,16,0
312,312,2,0.1,126,127,109,83,0
312,312,4,0.5,126,127,640,68,0
312,312,1,0.25,126,127,637,93,0
312,312,2,0.1,126,127,617,24,0
312,312,2,0.1,126,127,663,70,0
312,312,4,0.18,126,127,261,87,0
312,312,2,0.1,126,127,595,33,0
312,312,2,0.1,126,127,118,78,0
312,312,1,0.25,126,127,458,59,0
312,312,1,0.25,126,127,189,60,0
312,312,2,0.1,126,127,333,53,0
313,313,2,0.1,19,20,205,43,0
313,313,0,0.5,19,20,515,49,0
313,313,2,0.1,19,20,307,24,0
313,313,2,0.1,19,20,31,95,0
313,313,2,0.1,19,20,609,14,0
313,313,1,0.25,19,20,375,87,0
313,313,2,0.1,19,20,296,7,0
313,313,0,0.5,19,20,465,74,0
313,313,3,0.5,19,20,499,81,1
313,313,2,0.1,19,20,348,45,0
313,313,2,0.1,19,20,550,8,0
313,313,3,0.25,19,20,370,66,3
313,313,2,0.1,19,20,238,10,0
313,313,0,0.5,19,20,476,42,0
313,313,2,0.1,19,20,106,39,0
313,313,2,0.1,19,20,653,26,0
313,313,2,0.1,19,20,60,60,0
313,313,2,0.1,19,20,300,85,0
313,313,3,0.25,19,20,616,22,3
313,313,3,0.33,19,20,159,61,2
313,313,2,0.1,19,20,0,48,0
313,313,1,0.25,19,20,546,69,0
313,313,1,0.25,19,20,699,58,0
314,314,3,0.25,153,154,228,80,3
314,314,2,0.1,153,154,540,57,0
314,314,2,0.1,153,154,203,85,0
314,314,2,0.1,153,154,664,22,0
314,314,0,0.5,153,154,349,20,0
314,314,1,0.25,153,154,64,42,0
314,314,2,0.1,153,154,63,19,0
314,314,0,0.5,153,154,642,2,0
314,314,2,0.1,153,154,637,36,0
314,314,2,0.1,153,154,476,53,0
315,315,2,0.1,52,53,382,96,0
315,315,2,0.1,52,53,384,67,0
315,315,1,0.25,52,53,327,2,0
316,316,0,0.5,107,108,330,72,0
316,316,2,0.1,107,108,27,73,0
316,316,2,0.1,107,108,681,55,0
316,316,0,0.5,107,108,620,46,0
316,316,2,0.1,107,108,86,85,0
316,316,1,0.25,107,108,418,80,0
316,316,2,0.1,107,108,314,49,0
316,316,2,0.1,107,108,257,48,0
316,316,1,0.25,107,108,234,60,0
316,316,1,0.25,107,108,465,75,0
316,316,1,0.25,107,108,5,97,0
316,316,2,0.1,107,108,540,0,0
316,316,3,0.25,107,108,60,45,3
316,316,3,0.25,107,108,96,28,3
316,316,3,0.33,107,108,229,57,2
316,316,2,0.1,107,108,324,3,0
316,316,2,0.1,107,108,281,59,0
316,316,0,0.5,107,108,596,66,0
316,316,0,0.5,107,108,691,98,0
316,316,2,0.1,107,108,372,15,0
316,316,1,0.25,107,108,300,32,0
316,316,2,0.1,107,108,528,4,0
316,316,0,0.5,107,108,79,30,0
316,316,3,0.25,107,108,133,58,3
316,316,1,0.25,107,108,122,64,0
316,316,3,0.33,107,108,614,84,2
316,316,0,0.5,107,108,414,23,0
317,317,4,0.18,101,102,391,48,0
317,317,1,0.25,101,102,666,61,0
317,317,2,0.1,101,102,562,47,0
317,317,3,0.5,101,102,175,6,1
317,317,1,0.25,101,102,83,95,0
317,317,2,0.1,101,102,397,44,0
317,317,1,0.25,101,102,421,50,0
318,318,1,0.25,6,7,234,60,0
318,318,2,0.1,6,7,172,36,0
318,318,2,0.1,6,7,211,57,0
318,318,1,0.25,6,7,14,77,0
318,318,2,0.1,6,7,386,43,0
318,318,3,0.25,6,7,588,29,3
318,318,2,0.1,6,7,180,90,0
318,318,0,0.5,6,7,125,44,0
318,318,1,0.25,6,7,666,92,0
318,318,3,0.25,6,7,139,79,3
318,318,1,0.25,6,7,56,27,0
318,318,2,0.1,6,7,478,34,0
319,319,1,0.25,132,133,244,51,0
319,319,3,0.25,132,133,521,20,3
319,319,2,0.1,132,133,73,12,0
319,319,2,0.1,132,133,191,33,0
319,319,2,0.1,132,133,597,21,0
319,319,1,0.25,132,133,380,91,0
319,319,1,0.25,132,133,622,87,0
319,319,2,0.1,132,133,369,43,0
319,319,0,0.5,132,133,600,61,0
319,319,3,0.25,132,133,101,34,3
319,319,2,0.1,132,133,625,46,0
319,319,1,0.25,132,133,62,37,0
319,319,0,0.5,132,133,561,22,0
319,319,2,0.1,132,133,308,36,0
319,319,0,0.5,132,133,346,95,0
319,319,2,0.1,132,133,353,38,0
319,319,2,0.1,132,133,691,3,0
319,319,1,0.25,132,133,451,83,0
319,319,1,0.25,132,133,32,69,0
319,319,2,0.1,132,133,45,72,0
319,319,2,0.1,132,133,396,66,0
319,319,2,0.1,132,133,278,2,0
319,319,1,0.25,132,133,458,53,0
319,319,0,0.5,132,133,37,76,0
319,319,2,0.1,132,133,184,73,0
319,319,2,0.1,132,133,33,80,0
320,320,1,0.25,100,101,129,85,0
320,320,2,0.1,100,101,491,20,0
320,320,2,0.1,100,101,122,96,0
320,320,2,0.1,100,101,462,47,0
320,320,1,0.25,100,101,284,32,0
321,321,3,0.25,106,107,155,20,3
321,321,3,0.25,106,107,251,45,3
321,321,2,0.1,106,107,394,80,0
321,321,1,0.25,106,107,570,26,0
321,321,0,0.5,106,107,15,81,0
321,321,1,0.25,106,107,43,2,0
321,321,2,0.1,106,107,13,95,0
321,321,0,0.5,106,107,248,61,0
321,321,2,0.1,106,107,277,50,0
321,321,1,0.25,106,107,118,79,0
321,321,1,0.25,106,107,287,51,0
321,321,2,0.1,106,107,601,4,0
321,321,2,0.1,106,107,593,30,0
321,321,1,0.25,106,107,93,17,0
321,321,1,0.25,106,107,537,5,0
321,321,2,0.1,106,107,358,53,0
321,321,0,0.5,106,107,652,57,0
321,321,2,0.1,106,107,606,48,0
322,322,2,0.1,53,54,259,80,0
322,322,4,0.32,53,54,384,18,0
322,322,4,0.15,53,54,32,97,0
322,322,1,0.25,53,54,233,31,0
322,322,2,0.1,53,54,496,56,0
322,322,1,0.25,53,54,407,93,0
322,322,1,0.25,53,54,70,8,0
322,322,4,0.43,53,54,36,74,0
322,322,0,0.5,53,54,106,38,0
322,322,1,0.25,53,54,489,14,0
322,322,1,0.25,53,54,575,9,0
322,322,3,0.33,53,54,462,45,2
322,322,2,0.1,53,54,673,60,0
322,322,1,0.25,53,54,631,3,0
322,322,2,0.1,53,54,594,65,0
322,322,4,0.03,53,54,84,68,0
322,322,0,0.5,53,54,72,70,0
323,323,1,0.25,91,92,584,6,0
323,323,2,0.1,91,92,219,2,0
323,323,1,0.25,91,92,397,3,0
324,324,0,0.5,140,141,112,66,0
324,324,2,0.1,140,141,338,14,0
324,324,2,0.1,140,141,136,48,0
324,324,2,0.1,140,141,466,74,0
324,324,4,0.16,140,141,674,72,0
324,324,2,0.1,140,141,382,90,0
324,324,1,0.25,140,141,516,53,0
324,324,1,0.25,140,141,124,78,0
324,324,0,0.5,140,141,114,25,0
324,324,3,0.5,140,141,552,33,1
324,324,2,0.1,140,141,53,44,0
324,324,1,0.25,140,141,344,35,0
325,325,2,0.1,96,97,141,77,0
325,325,2,0.1,96,97,292,95,0
325,325,2,0.1,96,97,291,90,0
325,325,3,0.25,96,97,402,18,3
325,325,4,0.31,96,97,19,6,0
325,325,2,0.1,96,97,380,48,0
325,325,3,0.25,96,97,433,84,3
325,325,2,0.1,96,97,480,99,0
326,326,2,0.1,24,25,516,0,0
326,326,2,0.1,24,25,685,57,0
326,326,2,0.1,24,25,671,87,0
326,326,1,0.25,24,25,136,53,0
326,326,2,0.1,24,25,521,85,0
326,326,1,0.25,24,25,526,41,0
326,326,0,0.5,24,25,354,33,0
326,326,1,0.25,24,25,108,65,0
326,326,1,0.25,24,25,214,45,0
326,326,1,0.25,24,25,308,61,0
326,326,2,0.1,24,25,563,99,0
326,326,2,0.1,24,25,103,90,0
326,326,2,0.1,24,25,456,15,0
326,326,1,0.25,24,25,479,49,0
326,326,2,0.1,24,25,696,68,0
326,326,0,0.5,24,25,380,22,0
326,326,2,0.1,24,25,459,95,0
326,326,0,0.5,24,25,292,84,0
326,326,1,0.25,24,25,278,11,0
326,326,2,0.1,24,25,83,67,0
326,326,1,0.25,24,25,12,37,0
326,326,2,0.1,24,25,441,19,0
326,326,1,0.25,24,25,350,74,0
327,327,2,0.1,79,80,33,14,0
327,327,1,0.25,79,80,414,35,0
327,327,2,0.1,79,80,222,89,0
327,327,2,0.1,79,80,328,97,0
327,327,0,0.5,79,80,157,19,0
327,327,1,0.25,79,80,681,87,0
327,327,2,0.1,79,80,136,75,0
327,327,1,0.25,79,80,250,32,0
327,327,2,0.1,79,80,549,67,0
327,327,1,0.25,79,80,285,48,0
327,327,2,0.1,79,80,420,24,0
327,327,3,0.25,79,80,618,12,3
327,327,2,0.1,79,80,327,90,0
327,327,2,0.1,79,80,344,68,0
327,327,1,0.25,79,80,691,18,0
327,327,1,0.25,79,80,19,40,0
327,327,2,0.1,79,80,350,59,0
327,327,1,0.25,79,80,28,98,0
327,327,0,0.5,79,80,492,6,0
327,327,2,0.1,79,80,599,57,0
327,327,1,0.25,79,80,269,16,0
328,328,2,0.1,18,19,550,78,0
328,328,2,0.1,18,19,68,88,0
328,328,1,0.25,18,19,163,66,0
328,328,2,0.1,18,19,482,79,0
328,328,1,0.25,18,19,367,72,0
328,328,2,0.1,18,19,403,22,0
328,328,3,0.33,18,19,515,83,2
328,328,2,0.1,18,19,180,38,0
328,328,0,0.5,18,19,339,52,0
328,328,2,0.1,18,19,517,77,0
328,328,2,0.1,18,19,681,6,0
328,328,2,0.1,18,19,451,45,0
328,328,4,0.14,18,19,580,24,0
328,328,1,0.25,18,19,250,73,0
328,328,4,0.11,18,19,604,31,0
328,328,2,0.1,18,19,419,98,0
328,328,1,0.25,18,19,147,34,0
328,328,2,0.1,18,19,24,76,0
328,328,1,0.25,18,19,342,81,0
328,328,4,0.46,18,19,45,40,0
328,328,1,0.25,18,19,379,64,0
328,328,3,0.25,18,19,590,23,3
328,328,1,0.25,18,19,312,85,0
328,328,0,0.5,18,19,185,16,0
328,328,2,0.1,18,19,669,30,0
328,328,3,0.25,18,19,526,7,3
328,328,2,0.1,18,19,627,69,0
328,328,1,0.25,18,19,677,67,0
329,329,3,0.25,72,73,666,44,3
329,329,2,0.1,72,73,508,48,0
329,329,2,0.1,72,73,552,50,0
329,329,0,0.5,72,73,264,22,0
330,330,4,0.44,127,128,52,32,0
330,330,2,0.1,127,128,564,41,0
330,330,2,0.1,127,128,23,76,0
330,330,2,0.1,127,128,215,68,0
330,330,1,0.25,127,128,141,29,0
331,331,2,0.1,2,3,332,42,0
331,331,1,0.25,2,3,654,56,0
331,331,3,0.25,2,3,670,54,3
331,331,2,0.1,2,3,166,24,0
331,331,3,0.33,2,3,473,58,2
331,331,0,0.5,2,3,430,46,0
331,331,2,0.1,2,3,353,61,0
331,331,2,0.1,2,3,532,73,0
331,331,0,0.5,2,3,217,83,0
331,331,2,0.1,2,3,257,97,0
331,331,1,0.25,2,3,409,89,0
331,331,2,0.1,2,3,354,75,0
331,331,2,0.1,2,3,88,17,0
331,331,2,0.1,2,3,350,28,0
332,332,1,0.25,138,139,534,36,0
332,332,2,0.1,138,139,553,47,0
332,332,1,0.25,138,139,320,93,0
332,332,1,0.25,138,139,133,22,0
332,332,2,0.1,138,139,646,41,0
332,332,2,0.1,138,139,219,78,0
332,332,0,0.5,138,139,688,50,0
332,332,0,0.5,138,139,475,38,0
332,332,1,0.25,138,139,648,94,0
332,332,1,0.25,138,139,149,79,0
332,332,3,0.33,138,139,123,82,2
332,332,1,0.25,138,139,127,71,0
332,332,1,0.25,138,139,485,70,0
333,333,1,0.25,43,44,276,51,0
333,333,4,0.18,43,44,327,76,0
333,333,0,0.5,43,44,677,7,0
333,333,2,0.1,43,44,316,80,0
333,333,4,0.0,43,44,477,54,0
333,333,0,0.5,43,44,100,36,0
333,333,2,0.1,43,44,589,12,0
333,333,1,0.25,43,44,655,93,0
333,333,3,0.33,43,44,255,98,2
333,333,1,0.25,43,44,73,75,0
333,333,2,0.1,43,44,574,59,0
333,333,2,0.1,43,44,37,18,0
333,333,1,0.25,43,44,115,82,0
333,333,2,0.1,43,44,80,42,0
333,333,2,0.1,43,44,13,14,0
333,333,2,0.1,43,44,686,72,0
333,333,0,0.5,43,44,478,68,0
333,333,0,0.5,43,44,330,91,0
333,333,0,0.5,43,44,446,79,0
333,333,3,0.25,43,44,691,46,3
333,333,3,0.33,43,44,239,69,2
334,334,2,0.1,37,38,270,39,0
334,334,4,0.13,37,38,6,92,0
334,334,2,0.1,37,38,25,75,0
334,334,2,0.1,37,38,115,25,0
334,334,4,0.36,37,38,439,10,0
334,334,4,0.0,37,38,432,99,0
334,334,2,0.1,37,38,539,58,0
334,334,3,0.33,37,38,665,94,2
334,334,2,0.1,37,38,41,16,0
334,334,1,0.25,37,38,291,78,0
334,334,2,0.1,37,38,119,57,0
334,334,2,0.1,37,38,393,15,0
335,335,0,0.5,50,51,188,59,0
335,335,1,0.25,50,51,609,22,0
335,335,1,0.25,50,51,226,74,0
335,335,2,0.1,50,51,440,6,0
335,335,0,0.5,50,51,646,9,0
335,335,1,0.25,50,51,58,33,0
335,335,3,0.25,50,51,681,58,3
335,335,2,0.1,50,51,500,26,0
335,335,1,0.25,50,51,160,42,0
335,335,2,0.1,50,51,146,17,0
335,335,2,0.1,50,51,610,66,0
335,335,2,0.1,50,51,66,11,0
335,335,3,0.25,50,51,201,79,3
335,335,1,0.25,50,51,378,43,0
335,335,1,0.25,50,51,497,13,0
335,335,2,0.1,50,51,454,99,0
335,335,2,0.1,50,51,340,21,0
336,336,2,0.1,71,72,268,69,0
336,336,2,0.1,71,72,625,4,0
336,336,2,0.1,71,72,623,12,0
336,336,2,0.1,71,72,95,8,0
337,337,1,0.25,21,22,375,22,0
337,337,1,0.25,21,22,350,96,0
337,337,2,0.1,21,22,12,14,0
337,337,1,0.25,21,22,652,27,0
337,337,1,0.25,21,22,363,19,0
337,337,1,0.25,21,22,124,60,0
337,337,1,0.25,21,22,94,51,0
337,337,2,0.1,21,22,427,34,0
337,337,0,0.5,21,22,334,74,0
337,337,2,0.1,21,22,99,0,0
337,337,0,0.5,21,22,203,25,0
337,337,2,0.1,21,22,392,30,0
337,337,0,0.5,21,22,542,1,0
337,337,2,0.1,21,22,509,92,0
337,337,2,0.1,21,22,212,97,0
338,338,1,0.25,9,10,398,24,0
338,338,2,0.1,9,10,244,93,0
338,338,0,0.5,9,10,621,43,0
338,338,2,0.1,9,10,544,40,0
338,338,2,0.1,9,10,464,59,0
338,338,2,0.1,9,10,49,5,0
338,338,2,0.1,9,10,571,88,0
338,338,0,0.5,9,10,607,95,0
338,338,1,0.25,9,10,373,23,0
338,338,1,0.25,9,10,458,42,0
338,338,2,0.1,9,10,280,17,0
339,339,3,0.25,121,122,536,23,3
339,339,2,0.1,121,122,647,73,0
339,339,2,0.1,121,122,59,33,0
339,339,1,0.25,121,122,91,90,0
340,340,2,0.1,119,120,316,94,0
340,340,2,0.1,119,120,170,43,0
340,340,2,0.1,119,120,651,39,0
340,340,1,0.25,119,120,206,66,0
340,340,3,0.25,119,120,671,73,3
340,340,3,0.5,119,120,446,32,1
340,340,1,0.25,119,120,389,5,0
340,340,2,0.1,119,120,699,11,0
340,340,1,0.25,119,120,315,63,0
340,340,4,0.09,119,120,21,49,0
340,340,2,0.1,119,120,133,76,0
340,340,0,0.5,119,120,268,91,0
340,340,3,0.33,119,120,253,4,2
340,340,2,0.1,119,120,89,87,0
340,340,2,0.1,119,120,329,67,0
340,340,1,0.25,119,120,42,18,0
340,340,2,0.1,119,120,652,50,0
340,340,2,0.1,119,120,396,40,0
340,340,2,0.1,119,120,265,9,0
340,340,1,0.25,119,120,242,68,0
340,340,4,0.36,119,120,439,14,0
340,340,1,0.25,119,120,479,1,0
340,340,2,0.1,119,120,638,83,0
340,340,1,0.25,119,120,271,20,0
341,341,4,0.08,16,17,534,64,0
341,341,2,0.1,16,17,212,92,0
341,341,2,0.1,16,17,409,84,0
341,341,2,0.1,16,17,330,8,0
341,341,1,0.25,16,17,148,6,0
341,341,2,0.1,16,17,657,75,0
341,341,2,0.1,16,17,430,16,0
341,341,2,0.1,16,17,23,43,0
341,341,1,0.25,16,17,389,91,0
341,341,2,0.1,16,17,60,24,0
341,341,4,0.19,16,17,406,59,0
341,341,3,0.33,16,17,117,20,2
341,341,2,0.1,16,17,382,56,0
342,342,1,0.25,101,102,342,37,0
342,342,3,0.25,101,102,253,95,3
342,342,3,0.25,101,102,371,71,3
342,342,3,0.25,101,102,680,83,3
342,342,1,0.25,101,102,41,45,0
342,342,2,0.1,101,102,443,43,0
342,342,2,0.1,101,102,576,57,0
342,342,2,0.1,101,102,281,35,0
342,342,1,0.25,101,102,546,7,0
342,342,1,0.25,101,102,562,14,0
342,342,2,0.1,101,102,34,50,0
342,342,2,0.1,101,102,438,98,0
342,342,2,0.1,101,102,74,72,0
342,342,1,0.25,101,102,445,70,0
342,342,2,0.1,101,102,561,33,0
342,342,3,0.33,101,102,99,66,2
342,342,2,0.1,101,102,553,2,0
343,343,1,0.25,125,126,28,67,0
343,343,1,0.25,125,126,207,89,0
343,343,2,0.1,125,126,244,90,0
343,343,2,0.1,125,126,410,79,0
343,343,4,0.18,125,126,399,86,0
343,343,1,0.25,125,126,676,8,0
343,343,2,0.1,125,126,383,51,0
343,343,2,0.1,125,126,15,53,0
343,343,1,0.25,125,126,214,73,0
343,343,1,0.25,125,126,594,96,0
343,343,2,0.1,125,126,277,60,0
343,343,4,0.02,125,126,310,14,0
343,343,2,0.1,125,126,451,3,0
343,343,2,0.1,125,126,509,87,0
343,343,4,0.29,125,126,353,65,0
343,343,3,0.25,125,126,163,24,3
344,344,1,0.25,1,2,671,11,0
344,344,3,0.33,1,2,616,90,2
344,344,2,0.1,1,2,150,80,0
344,344,1,0.25,1,2,501,8,0
344,344,2,0.1,1,2,423,76,0
344,344,2,0.1,1,2,310,86,0
344,344,2,0.1,1,2,149,3,0
344,344,2,0.1,1,2,613,57,0
344,344,2,0.1,1,2,286,56,0
344,344,1,0.25,1,2,102,97,0
344,344,1,0.25,1,2,264,72,0
344,344,2,0.1,1,2,548,36,0
344,344,2,0.1,1,2,108,59,0
344,344,2,0.1,1,2,24,37,0
344,344,1,0.25,1,2,585,10,0
344,344,2,0.1,1,2,332,58,0
344,344,2,0.1,1,2,142,65,0
344,344,2,0.1,1,2,452,83,0
344,344,2,0.1,1,2,540,73,0
344,344,1,0.25,1,2,306,68,0
344,344,2,0.1,1,2,316,12,0
344,344,2,0.1,1,2,656,19,0
344,344,1,0.25,1,2,497,75,0
344,344,0,0.5,1,2,603,94,0
344,344,2,0.1,1,2,116,23,0
344,344,2,0.1,1,2,262,61,0
344,344,3,0.5,1,2,449,44,1
344,344,0,0.5,1,2,277,62,0
345,345,1,0.25,27,28,132,64,0
345,345,4,0.13,27,28,647,88,0
345,345,2,0.1,27,28,196,22,0
345,345,2,0.1,27,28,660,75,0
345,345,3,0.25,27,28,165,34,3
345,345,2,0.1,27,28,214,52,0
345,345,1,0.25,27,28,634,63,0
345,345,2,0.1,27,28,0,2,0
345,345,2,0.1,27,28,419,38,0
345,345,2,0.1,27,28,297,87,0
345,345,2,0.1,27,28,213,65,0
345,345,4,0.28,27,28,40,51,0
345,345,1,0.25,27,28,65,85,0
345,345,1,0.25,27,28,227,92,0
345,345,4,0.08,27,28,349,89,0
345,345,1,0.25,27,28,595,16,0
345,345,2,0.1,27,28,451,69,0
345,345,4,0.04,27,28,365,9,0
345,345,4,0.2,27,28,413,8,0
345,345,2,0.1,27,28,570,48,0
345,345,1,0.25,27,28,403,57,0
345,345,1,0.25,27,28,268,68,0
345,345,2,0.1,27,28,377,45,0
345,345,0,0.5,27,28,613,97,0
345,345,4,0.02,27,28,82,31,0
345,345,1,0.25,27,28,253,27,0
346,346,4,0.15,110,111,161,58,0
346,346,2,0.1,110,111,10,88,0
346,346,2,0.1,110,111,418,36,0
346,346,4,0.18,110,111,327,31,0
346,346,1,0.25,110,111,288,18,0
346,346,1,0.25,110,111,238,82,0
347,347,1,0.25,113,114,564,1,0
347,347,2,0.1,113,114,461,93,0
347,347,1,0.25,113,114,178,79,0
347,347,1,0.25,113,114,433,10,0
347,347,2,0.1,113,114,572,53,0
347,347,2,0.1,113,114,42,98,0
347,347,3,0.25,113,114,527,71,3
347,347,3,0.33,113,114,163,0,2
347,347,2,0.1,113,114,299,62,0
347,347,2,0.1,113,114,341,43,0
347,347,0,0.5,113,114,176,63,0
347,347,2,0.1,113,114,443,95,0
347,347,2,0.1,113,114,426,33,0
347,347,0,0.5,113,114,550,21,0
347,347,2,0.1,113,114,189,8,0
347,347,1,0.25,113,114,639,25,0
347,347,1,0.25,113,114,18,23,0
347,347,2,0.1,113,114,686,47,0
347,347,0,0.5,113,114,616,84,0
347,347,1,0.25,113,114,116,97,0
347,347,1,0.25,113,114,472,36,0
347,347,2,0.1,113,114,471,19,0
347,347,3,0.25,113,114,457,52,3
347,347,1,0.25,113,114,657,30,0
347,347,1,0.25,113,114,455,24,0
347,347,2,0.1,113,114,537,55,0
347,347,2,0.1,113,114,363,77,0
347,347,1,0.25,113,114,238,86,0
348,348,2,0.1,76,77,142,13,0
348,348,2,0.1,76,77,346,84,0
